num,Database,herb,herb2,Ingredient_Name,Flag,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_paper,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total
3144,TCMSP,∏ ≤›,∏ ≤›,quercetin,,,5280343,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,,"PLAU,RUNX2,ACHE,NFE2L2,AR,DCAF5,HK2,CYP3A4,CASP3,GSTM1,EIF6,SELE,TP53,CCNB1,NPEPPS,RASA1,RXRA,RASSF1,CASP8,HSF1,PRKCA,IRF1,PTGS1,EGFR,CAV1,RB1,RUNX1T1,BCL2,CHEK2,RAF1,NCOA2,NR1I3,ALOX5,CTSD,PPARG,IL6,DUOX2,CYP1A1,VEGFA,ACACA,ERBB2,MYC,COL3A1,CCND1,CASP9,PRSS1,FOS,NQO1,PSMD3,MMP3,GSTP1,HIF1A,CRP,GSTM2,IGFBP3,F7,CYP1B1,BIRC5,AHSA1,ICAM1,IL10,ERBB3,HSPB1,POR,AHR,RELA,PON1,DIO1,NFKBIA,EGF,VCAM1,PTGER3,GABRA1,ELK1,PARP1","MAOA,AKR1B10,RNASEH1,CLK3,SLC2A2,CALM1,CCNB1,POLK,NFKB2,TRPC5,SLK,EGFR,MPO,CA12,PGR,ADORA3,CLK1,CA9,BLM,CDK1,MAP3K5,ELAVL3,HIF1AN,NR3C1,SORD,PRSS1,MMP3,GLO1,CYP1B1,PYGL,CYP2C9,NOX4,PREP,CA3,NR1I2,AMY1B,PON1,CXCR1,POLB,POLH,HSP90AA1,MPHOSPH8,AMY1C,ATAD5,ACHE,AR,FLT3,GSK3B,SMAD2,NFKB1,TP53,IP6K2,RXRA,CDK5R1,GALK1,CYP1A2,PIM2,MMP9,AKR1B1,TOP1,PGD,CYP2C8,ABCC1,BACE1,ALOX5,IPMK,CA1,NUAK1,GSK3A,EPHX2,PIM1,PSMB5,DRD1,HPGD,AMY1A,CYP19A1,MMP12,CALM3,MMP2,PLA2G1B,DAPK1,IGF1R,HSD17B2,CA14,ALDH1A1,CSNK2B,CA5A,HSPB1,TOP2A,MET,DIRAS1,CSNK1G1,ALOX15B,AHR,CD38,DRD4,SRC,IFNG,CA4,CYP3A4,PTGS2,CCR4,GPR35,PRSS3,MGAM,SMAD3,HSF1,GAA,DPP4,CSNK2A2,MMP13,MGAM2,CA6,KDR,GCK,CYP1A1,ALOX12,TDP1,FEN1,APP,CA7,MAPT,EZH2,CDK5,ESRRA,MAOB,ELANE,STK16,CDK2,PTPN1,YES1,ABCB1,RELA,CSNK1G2,PRSS2,PKN1,PTK2,XDH,AXL,KDM1A,PLAU,PLK1,CYP2D6,YWHAB,NEK2,PIK3CA,NTMT1,ESR1,CALM2,PIK3CG,AKT1,ALK,CAMK2B,CDK6,CA5B,POLI,PIK3R1,AVPR2,HDAC9,AURKB,ELAVL1,SI,CA2,CSNK2A3,HSP90AB1,HIF1A,CYP2C19,CSNK2A1,ABCG2,BRAF,SYK,ALOX15,NEK6,LCK,ABCC4,F2","PTPRS,AXL,MAOA,CA4,AKR1B10,FLT3,GSK3B,NEK2,CCR4,GPR35,XDH,AKT1,ALK,CAMK2B,CYP1A2,MPG,MMP9,DPP4,MMP13,AKR1B1,PIK3R1,AVPR2,EGFR,KDM4E,CYP2C8,AURKB,ABCC1,BACE1,CA12,MPO,CA6,ELAVL1,CA1,ALOX5,NUAK1,KDR,CYP1A1,CA9,CDK1,ALOX12,NEK6,ELAVL3,CA2,PIM1,APP,ST6GAL1,CA7,MAPT,P4HB,TTR,MMP3,GLO1,MMP2,CYP1B1,DAPK1,CYP2C9,CSNK2A1,CA14,HSD17B2,IGF1R,PLA2G1B,MYLK,NOX4,PYGL,CA5A,ABCG2,MET,CA3,BRAF,ABCB1,PKN1,ALOX15,DRD4,CXCR1,PTK2,F2","MAOA,AKR1B10,RNASEH1,GSTM1,EIF6,CLK3,SLC2A2,CALM1,CCNB1,POLK,CASP8,SLK,TRPC5,PRKCA,PTGS1,EGFR,CAV1,KDM4E,MPO,RB1,PGR,CA12,BCL2,CHEK2,PPARG,ADORA3,CLK1,IL6,DUOX2,CA9,ACACA,BLM,VEGFA,ERBB2,CDK1,MYC,COL3A1,ELAVL3,HIF1AN,MAP3K5,SORD,NR3C1,PRSS1,CASP9,MMP3,GSTP1,GLO1,GSTM2,CYP1B1,PYGL,CYP2C9,AHSA1,NOX4,ICAM1,PREP,CA3,POR,NR1I2,AMY1B,PON1,EGF,CXCR1,POLB,POLH,PTPRS,HSP90AA1,MPHOSPH8,AMY1C,ATAD5,ACHE,AR,FLT3,DCAF5,GSK3B,SMAD2,NFKB1,TP53,IP6K2,RASA1,RXRA,CDK5R1,GALK1,CYP1A2,PIM2,MPG,MMP9,AKR1B1,TOP1,PGD,CYP2C8,ABCC1,BACE1,ALOX5,NUAK1,CA1,NCOA2,IPMK,GSK3A,EPHX2,PIM1,PSMB5,DRD1,HPGD,CCND1,AMY1A,CYP19A1,MMP12,F7,CALM3,MMP2,PLA2G1B,DAPK1,BIRC5,IGF1R,HSD17B2,CA14,ALOX15,ALDH1A1,MYLK,CSNK2B,CA5A,ERBB3,TOP2A,HSPB1,MET,DIRAS1,CSNK1G1,AHR,ALOX15B,CD38,NFKBIA,PTGER3,DRD4,GABRA1,SRC,PARP1,IFNG,CA4,HK2,CYP3A4,PTGS2,SELE,CCR4,GPR35,NPEPPS,SMAD3,PRSS3,ELK1,MGAM,HSF1,GAA,DPP4,MMP13,CSNK2A2,MGAM2,RUNX1T1,CA6,KDR,GCK,CYP1A1,ABCC4,ALOX12,ST6GAL1,TDP1,FEN1,APP,CA7,TTR,MAPT,EZH2,PSMD3,P4HB,CRP,CDK5,MAOB,ELANE,ESRRA,CDK2,IGFBP3,STK16,PTPN1,YES1,IL10,RELA,ABCB1,CSNK1G2,PRSS2,PKN1,PTK2,XDH,AXL,KDM1A,PLAU,PLK1,RUNX2,NFE2L2,CYP2D6,YWHAB,CASP3,NEK2,PIK3CA,NTMT1,ESR1,PIK3CG,CALM2,AKT1,ALK,CAMK2B,RASSF1,CDK6,CA5B,POLI,PIK3R1,IRF1,AVPR2,HDAC9,AURKB,CTSD,ELAVL1,NR1I3,RAF1,SI,CA2,FOS,CSNK2A3,NQO1,HSP90AB1,HIF1A,CYP2C19,CSNK2A1,ABCG2,BRAF,SYK,DIO1,VCAM1,NEK6,LCK,NFKB2,F2"
3145,TCMSP,∏ ≤›,∏ ≤›,Prunetin,,,5281804,Exist,--,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O,,"NCOA1,PTGS1,AR,PRSS1,GSK3B,CHEK1,ESR1,RXRA,ESR2","NR3C1,AR,ALDH2,PGR,CA1","ABCG2,MAOA,CA4,CA7,CBR1,ABCB1,ALDH2,IL2,CYP1B1,ESRRB,ESR1,ESR2","NCOA1,MAOA,NR3C1,CA4,AR,PRSS1,GSK3B,CA7,CYP1B1,ESRRB,ESR1,RXRA,CHEK1,ESR2,ABCG2,PTGS1,CBR1,ABCB1,PGR,ALDH2,IL2,CA1"
3146,TCMSP,∏ ≤›,∏ ≤›,"2,2-DIMETHYLPENTANE",,,11542,,++,CCCC(C)(C)C,,"PTGS1,GABRA1",,,"PTGS1,GABRA1"
3147,TCMSP,∏ ≤›,∏ ≤›,HEX,,,8058,Exist,++,CCCCCC,,,,"SLC22A2,SLC22A1","SLC22A2,SLC22A1"
3148,TCMSP,∏ ≤›,∏ ≤›,11-deoxyglycyrrhetic acid,,,NO,,,,,,,,
3149,TCMSP,∏ ≤›,∏ ≤›,BuOH,,,263,Exist,++,CCCCO,,,DRD3,,DRD3
3150,TCMSP,∏ ≤›,∏ ≤›,"8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol",,,NO,,,,,"RXRA,ESR1",,,"RXRA,ESR1"
3151,TCMSP,∏ ≤›,∏ ≤›,Isotrifoliol,,,5318679,,-+,COC1=CC(=CC2=C1C3=C(C4=C(O3)C=C(C=C4)O)C(=O)O2)O,,"AR,GSK3B,ESR1,CHEK1,ESR2",,"ESR2,ESR1","AR,GSK3B,ESR1,CHEK1,ESR2"
3152,TCMSP,∏ ≤›,∏ ≤›,"3-[4,6-dihydroxy-2-methoxy-3-(3-methylbut-2-enyl)phenyl]-7-hydroxy-chromone",,,NO,,,,,,,,
3153,TCMSP,∏ ≤›,∏ ≤›,WLN: VH6,,,8130,Exist,+-,CCCCCCC=O,,,,FAAH,FAAH
3154,TCMSP,∏ ≤›,∏ ≤›,neoisoliquiritin,,,5320092,,--,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,,,,"AKR1B1,CA2,CA4,CA3,CA7,CA13,CA12,CA1,CA14,CA9,CA5A","CA2,AKR1B1,CA4,CA3,CA7,CA13,CA12,CA1,CA14,CA9,CA5A"
3155,TCMSP,∏ ≤›,∏ ≤›,kanzonols T,,,NO,,,,,,,,
3156,TCMSP,∏ ≤›,∏ ≤›,licoisoflavanone,,,392443,,+-,CC1(C=CC2=C(O1)C=CC(=C2O)C3COC4=CC(=CC(=C4C3=O)O)O)C,,"NCOA1,PTGS1,AR,PRSS1,ACHE,GSK3B,F7,ESR1,ESR2",,,"NCOA1,PTGS1,AR,PRSS1,ACHE,GSK3B,F7,ESR1,ESR2"
3157,TCMSP,∏ ≤›,∏ ≤›,Octadiene,,,517653,,++,CCCCC=CC=C,,,,,
3158,TCMSP,∏ ≤›,∏ ≤›,glycyrrhizin,,,14982,Exist,--,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,ACE2,"CASP3,RELA","NR3C1,AR,SLCO1B3,SLCO1B1,HSD11B2,HSD11B1","HSD11B2,HSD11B1,AKR1B10","NR3C1,AKR1B10,AR,SLCO1B3,ACE2,RELA,CASP3,SLCO1B1,HSD11B2,HSD11B1"
3159,TCMSP,∏ ≤›,∏ ≤›,Gancaonin H,,,5481949,Exist,++,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC4=C(C(=C3)O)OC(C=C4)(C)C)O)C,,"PRSS1,AR,NCOA2,ESR1",PTPN1,PTPN1,"PRSS1,AR,NCOA2,ESR1,PTPN1"
3160,TCMSP,∏ ≤›,∏ ≤›,8-prenylated eriodictyol,,,NO,,,,,"NCOA1,F7,ESR1",,,"NCOA1,F7,ESR1"
3161,TCMSP,∏ ≤›,∏ ≤›,"(E)-1-(2,4-dihydroxyphenyl)-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one",,,11099375,Exist,--,CC(=CCC1=C(C=CC(=C1)C=CC(=O)C2=C(C=C(C=C2)O)O)O)C,,,PTPN1,"ABCG2,AKR1B1,PTPN1,ESR1","ABCG2,AKR1B1,PTPN1,ESR1"
3162,TCMSP,∏ ≤›,∏ ≤›,oleanolic acid,,,10494,Exist,-+,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,,"CASP9,PTGS1,NQO1,CASP3,RXRA,ICAM1","IFNG,TDP1,AKR1B10,PRKAG1,GSK3B,ACP1,PTPN11,PRKAA2,PTPRF,PLA2G1B,PRKAG3,MAP4K2,DUSP3,POLB,PTPN1,CDC25B,GPBAR1,PTPN2,PTPRC,RELA,PRKAA1,PRKAB2,PRKAG2,PTPN6,F3,PRKAB1","PTPN2,CES2,CD81,PTPRC,AKR1B10,USP7,RELA,ACP1,PTPRF,PLA2G1B,POLB,PTPN6,F3,HSD11B1,DUSP3,PTPN1,CDC25B,GPBAR1","IFNG,AKR1B10,PRKAG1,GSK3B,ACP1,CASP3,PRKAA2,RXRA,PRKAG3,DUSP3,POLB,CDC25B,PTPN2,PTGS1,USP7,PRKAA1,PRKAG2,PTPN6,TDP1,CD81,CASP9,NQO1,PTPN11,PTPRF,PLA2G1B,MAP4K2,PTPN1,ICAM1,GPBAR1,CES2,PTPRC,RELA,PRKAB2,F3,HSD11B1,PRKAB1"
3163,TCMSP,∏ ≤›,∏ ≤›,Gancaonin B,,,5317479,,-+,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C,,"PRSS1,AR,GSK3B,F7,NCOA2,ESR1,CHEK1,ESR2",,PTPN1,"PRSS1,AR,GSK3B,F7,NCOA2,ESR1,CHEK1,PTPN1,ESR2"
3164,TCMSP,∏ ≤›,∏ ≤›,"(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one",,,197678,Exist,+-,CC(=CCC1=C(C=CC(=C1)C2CC(=O)C3=C(O2)C4=C(C=C3)OC(C=C4)(C)C)O)C,,"AR,GSK3B,ESR2,ESR1","PPARG,PTPN1","CYP19A1,CYP1B1,ODC1,CYP1A1,PTPN1","AR,GSK3B,CYP19A1,PPARG,CYP1B1,ESR1,ODC1,CYP1A1,PTPN1,ESR2"
3165,TCMSP,∏ ≤›,∏ ≤›,Kanzonol F,,,101666840,,+-,CC(=CCC1=C(C2=C(C=C1O)OCC3C2OC4=C3C=C5C=CC(OC5=C4)(C)C)OC)C,,"AR,NCOA2,ESR2,ESR1",,,"AR,NCOA2,ESR2,ESR1"
3166,TCMSP,∏ ≤›,∏ ≤›,apioglycyrrhizin_qt,,,NO,,,,,,,,
3167,TCMSP,∏ ≤›,∏ ≤›,Hirsutrin,,,5280804,Exist,--,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,,,"ALPL,KDM1A,CA2,CA4,MITF,CA7,DLD,GSK3B,MDM4,EZH2,MPI,GAA,AKR1B1,CA12,MDM2,ALPI,POLB,XDH,EPHX2","NMUR2,CA2,AKR1B1,CA4,CA7,P4HB,CA12,IL2,ADRA2C,ALPI,NOX4,RPS6KA3","ALPL,KDM1A,CA2,CA4,MITF,CA7,DLD,GSK3B,MDM4,EZH2,P4HB,RPS6KA3,MPI,NOX4,GAA,NMUR2,AKR1B1,CA12,IL2,ADRA2C,MDM2,ALPI,POLB,XDH,EPHX2"
3168,TCMSP,∏ ≤›,∏ ≤›,Licoagrocarpin,,,15840593,Exist,+-,CC(=CCC1=C(C=CC2=C1OCC3C2OC4=C3C=CC(=C4)OC)O)C,,"CHRM5,CHRM3,PTGS1,AR,PRSS1,ACHE,GSK3B,RXRB,NCOA2,CHRM1,ESR1,RXRA,ESR2",,"TYR,PTPN1","ACHE,AR,PRSS1,GSK3B,TYR,ESR1,RXRA,PTPN1,ESR2,CHRM5,CHRM3,PTGS1,RXRB,NCOA2,CHRM1"
3169,TCMSP,∏ ≤›,∏ ≤›,"(1S,2S)-1,2-dimethylcyclopentane",,,641612,,++,CC1CCCC1C,,,,,
3170,TCMSP,∏ ≤›,∏ ≤›,licorice-saponin C2_qt,,,NO,,,,,,,,
3171,TCMSP,∏ ≤›,∏ ≤›,Daidzein dimethyl ether,,,136419,Exist,-+,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC,,,"BRCA1,NR5A1,NR0B1","PTGS1,CA7,CYP19A1,CBR1,CA12,ALDH2,IL2,ABCB1,SENP7,CYP1B1,STAT1,HSD17B2,KLK7","NR0B1,CA7,CYP19A1,SENP7,CYP1B1,HSD17B2,KLK7,PTGS1,CBR1,CA12,ALDH2,IL2,ABCB1,NR5A1,STAT1,BRCA1"
3172,TCMSP,∏ ≤›,∏ ≤›,Gancaonin I,,,480777,Exist,++,CC(=CCC1=C(C=C2C(=C1OC)C=C(O2)C3=C(C=C(C=C3)O)O)OC)C,,,,PDE4D,PDE4D
3173,TCMSP,∏ ≤›,∏ ≤›,Glyasperins M,,,NO,,,,,"NCOA1,PTGS1,AR,PRSS1,ACHE,GSK3B,F7,NCOA2,ESR1,ESR2",,,"NCOA1,PTGS1,AR,PRSS1,ACHE,GSK3B,F7,NCOA2,ESR1,ESR2"
3174,TCMSP,∏ ≤›,∏ ≤›,Gancaonin S,,,480816,,+-,CC(=CCC1=C(C(=C(C=C1CCC2=CC(=C(C=C2)O)O)O)CC=C(C)C)O)C,,,,,
3175,TCMSP,∏ ≤›,∏ ≤›,DIBP,,,6782,Exist,++,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,,"NR3C1,CHRM3,PGR,NCOA2,CHRM1,RXRA,CHRM2,GABRA1","SENP8,ESR1",,"NR3C1,CHRM3,SENP8,PGR,NCOA2,CHRM1,ESR1,RXRA,CHRM2,GABRA1"
3176,TCMSP,∏ ≤›,∏ ≤›,Licoricone,,,5319013,Exist,-+,CC(=CCC1=C(C=C(C(=C1OC)C2=COC3=C(C2=O)C=CC(=C3)O)O)OC)C,,"PRSS1,AR,NCOA2,ESR1,CHEK1",,,"PRSS1,AR,NCOA2,ESR1,CHEK1"
3177,TCMSP,∏ ≤›,∏ ≤›,Liconeolignan,,,133867,,+-,CC(=CCC1=C(C=CC(=C1)C2=C(C3=CC(=C(C=C3O2)OC)OC)O)O)C,,,,,
3178,TCMSP,∏ ≤›,∏ ≤›,2-Tetradecanone,,,75364,,+-,CCCCCCCCCCCCC(=O)C,,,,"CES2,SLC22A6,PAOX,CES1,SLC22A8,TLR2","CES2,SLC22A6,PAOX,CES1,SLC22A8,TLR2"
3179,TCMSP,∏ ≤›,∏ ≤›,Arachic acid,,,10467,Exist,+-,CCCCCCCCCCCCCCCCCCCC(=O)O,,"PTGS1,NCOA2,F7","PPARG,PPARD,PPARA","KDM2A,CES2,SLC22A6,HMGCR,OXER1,PPARA,PLA2G2A,PPARD,FFAR4,CES1,PAM,PPARG,FABP3,GPR84,SLC22A8,TLR2","OXER1,PPARD,PLA2G2A,F7,FFAR4,FABP3,GPR84,SLC22A8,KDM2A,CES2,SLC22A6,HMGCR,PTGS1,PPARA,CES1,PPARG,NCOA2,PAM,TLR2"
3180,TCMSP,∏ ≤›,∏ ≤›,o-xylene,,,7237,Exist,++,CC1=CC=CC=C1C,,CYP1A1,ACHE,ACHE,"ACHE,CYP1A1"
3181,TCMSP,∏ ≤›,∏ ≤›,glyasperin F,,,392442,Exist,+-,CC1(C=CC2=C(C=CC(=C2O1)C3COC4=CC(=CC(=C4C3=O)O)O)O)C,,"PTGS1,PRSS1,AR,GSK3B,ESR1,ESR2",,,"PTGS1,AR,PRSS1,GSK3B,ESR1,ESR2"
3182,TCMSP,∏ ≤›,∏ ≤›,1-Methoxyphaseollidin,,,480873,Exist,+-,CC(=CCC1=C(C=CC2=C1OC3C2COC4=C3C(=CC(=C4)O)OC)O)C,,"NCOA1,PTGS1,AR,PRSS1,GSK3B,NCOA2,ESR1,RXRA,ESR2","KCNK3,TDP1,KCNK9",,"NCOA1,TDP1,KCNK9,PTGS1,AR,PRSS1,GSK3B,KCNK3,NCOA2,ESR1,RXRA,ESR2"
3183,TCMSP,∏ ≤›,∏ ≤›,Yinyanghuo D,,,5315396,Exist,--,CC(=CCC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)C,,"PRSS1,AR,GSK3B,NCOA2",PTPN1,"MAOA,TNKS,CA4,AKR1B10,AR,GPR35,ESR1,AKR1B1,HSD17B1,ABCC1,MPO,CA7,TTR,CYP19A1,GLO1,CYP1B1,NOX4,PTPN1,ESR2,ABCG2,TNKS2,ABCB1,ALOX15,XDH","TNKS,MAOA,CA4,AKR1B10,AR,PRSS1,GSK3B,CA7,TTR,CYP19A1,GLO1,CYP1B1,GPR35,ESR1,PTPN1,NOX4,ESR2,ABCG2,TNKS2,AKR1B1,HSD17B1,ABCC1,MPO,ABCB1,NCOA2,ALOX15,XDH"
3184,TCMSP,∏ ≤›,∏ ≤›,formononetin,,,5280378,Exist,-+,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,,"PTGS1,AR,PRSS1,ACHE,CHEK1,GSK3B,ADRA1A,PPARG,CHRM1,ESR1,RXRA,ESR2","GLI3,MAOA,NR0B1,ATAD5,AR,NFE2L2,MAPT,MAOB,ESRRA,CYP1B1,ESR1,RARA,CYP1A2,YAP1,ESR2,SMN2,HDAC9,NR1I2,AHR,PGR,IL2,NR1I3,NR5A1","ALOX12,CYP19A1,CBR1,CA12,ALDH2,IL2,ABCB1,CYP1B1,HSD17B2,KLK7","MAOA,ATAD5,ACHE,AR,NFE2L2,GSK3B,ESR1,RARA,RXRA,CYP1A2,PTGS1,HDAC9,CA12,PGR,ALDH2,NR1I3,PPARG,KLK7,ALOX12,GLI3,NR0B1,PRSS1,MAPT,CYP19A1,MAOB,ESRRA,CYP1B1,HSD17B2,CHEK1,YAP1,ESR2,SMN2,NR1I2,AHR,CBR1,ADRA1A,ABCB1,IL2,NR5A1,CHRM1"
3185,TCMSP,∏ ≤›,∏ ≤›,naringin,,,442428,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,,"RASGRF2,RAF1,F7","UBE2N,HPSE,CYP19A1,SLCO1A2","UBE2N,CYP19A1","CYP19A1,SLCO1A2,F7,UBE2N,RASGRF2,RAF1,HPSE"
3186,TCMSP,∏ ≤›,∏ ≤›,3-methylheptane,,,11519,,++,CCCCC(C)CC,,,,,
7064,Chemistry,∏ ≤›,∏ ≤›,"5,6,7,8-tetrahydro-4-methylquinoline",,,185667,,++,CC1=C2CCCCC2=NC=C1,,"ACHE,PTGS1,CHRM1",,,"ACHE,PTGS1,CHRM1"
7065,Chemistry,∏ ≤›,∏ ≤›,"5,6,7,8-tetrahydro-2,4-dimethylquinoline",,,5321849,,++,CC1=CC(=NC2=C1CCCC2)C,,"CHRM3,ACHE,PTGS1,ADRA1A,CHRM1,CHRM2",,,"CHRM3,ACHE,PTGS1,ADRA1A,CHRM1,CHRM2"
7066,Chemistry,∏ ≤›,∏ ≤›,n-heptacosane,,,11636,,++,CCCCCCCCCCCCCCCCCCCCCCCCCCC,,,,SLC22A1,SLC22A1
7067,Chemistry,∏ ≤›,∏ ≤›,gancaonin H,,,5481949,Exist,++,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC4=C(C(=C3)O)OC(C=C4)(C)C)O)C,,"PRSS1,AR,NCOA2,ESR1",PTPN1,PTPN1,"PRSS1,AR,NCOA2,ESR1,PTPN1"
7068,Chemistry,∏ ≤›,∏ ≤›,"3-methyl-6,7,8-trihydropyrrolo[1,2-a]pyrimidin-3-one",,,NO,,,,,,,,
7069,Chemistry,∏ ≤›,∏ ≤›,licocoumarone,,,503731,Exist,++,CC(=CCC1=C(C2=C(C=C1O)OC(=C2)C3=C(C=C(C=C3)O)O)OC)C,,"AR,GSK3B,ESR2,ESR1",,,"AR,GSK3B,ESR2,ESR1"
7070,Chemistry,∏ ≤›,∏ ≤›,7-methoxy-2-methylisoflavone,,,354368,Exist,++,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC)C3=CC=CC=C3,,,"TARDBP,CYP2D6,CYP3A4,CYP2C19,CYP2C9,CYP1A2","TNKS,MAOA,CYP19A1,CA1,CYP1A2","TARDBP,MAOA,TNKS,CYP2D6,CYP19A1,CYP3A4,CA1,CYP2C19,CYP2C9,CYP1A2"
7071,Chemistry,∏ ≤›,∏ ≤›,3-O-methylglycyrol,,,5319666,Exist,++,CC(=CCC1=C(C=C2C(=C1OC)C3=C(C4=C(O3)C=C(C=C4)O)C(=O)O2)OC)C,,,,PDE4D,PDE4D
7072,Chemistry,∏ ≤›,∏ ≤›,n-hexacosane,,,12407,Exist,++,CCCCCCCCCCCCCCCCCCCCCCCCCC,,,,SLC22A1,SLC22A1
7073,Chemistry,∏ ≤›,∏ ≤›,n-tricosane,,,12534,Exist,++,CCCCCCCCCCCCCCCCCCCCCCC,,,,SLC22A1,SLC22A1
7074,Chemistry,∏ ≤›,∏ ≤›,glyinflanin D,,,42607649,,++,CC1(C=CC2=CC(=C(C=C2O1)O)C(=O)CC(=O)C3=CC4=C(C=C3)OC(C=C4)(C)C)C,,,,,
7075,Chemistry,∏ ≤›,∏ ≤›,beta-sitosterol,,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"CHRM4,PRKCA,CHRNA2,NR3C1,CASP9,CHRM3,PTGS1,ADRA1A,PGR,PON1,BCL2,CASP3,NCOA2,CHRM1,CASP8,CHRM2,GABRA1","DPP4,PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,F2,PRKAB1","SREBF2,CRYAB,CYP17A1,F2,NPC1L1,NR1H2,NR1H3,FGF2,DHCR24,RORC","CHRM4,CRYAB,PRKAG1,GSK3B,NPC1L1,CASP3,PRKAA2,NR1H3,PRKAG3,CASP8,GABRA1,DPP4,PRKCA,CHRM3,PTGS1,PRKAA1,PGR,BCL2,PRKAG2,NCOA2,DHCR24,PRKAB1,SREBF2,CHRNA2,NR3C1,CASP9,NR1H2,FGF2,CYP17A1,CHRM2,ADRA1A,PRKAB2,PON1,CHRM1,POLB,F2,RORC"
7076,Chemistry,∏ ≤›,∏ ≤›,methyl-24-hydroxy-11-deoxoglycyrrhetate,,,NO,,,,,,,,
7077,Chemistry,∏ ≤›,∏ ≤›,methyl-24-hydroxyglycyrrhetate,,,NO,,,,,,,,
7078,Chemistry,∏ ≤›,∏ ≤›,glazarin,,,NO,,,,,,,,
7079,Chemistry,∏ ≤›,∏ ≤›,biochain B,,,NO,,,,,,,,
7080,Chemistry,∏ ≤›,∏ ≤›,formononetin,,,5280378,Exist,-+,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,,"PTGS1,AR,PRSS1,ACHE,CHEK1,GSK3B,ADRA1A,PPARG,CHRM1,ESR1,RXRA,ESR2","GLI3,MAOA,NR0B1,ATAD5,AR,NFE2L2,MAPT,MAOB,ESRRA,CYP1B1,ESR1,RARA,CYP1A2,YAP1,ESR2,SMN2,HDAC9,NR1I2,AHR,PGR,IL2,NR1I3,NR5A1","ALOX12,CYP19A1,CBR1,CA12,ALDH2,IL2,ABCB1,CYP1B1,HSD17B2,KLK7","MAOA,ATAD5,ACHE,AR,NFE2L2,GSK3B,ESR1,RARA,RXRA,CYP1A2,PTGS1,HDAC9,CA12,PGR,ALDH2,NR1I3,PPARG,KLK7,ALOX12,GLI3,NR0B1,PRSS1,MAPT,CYP19A1,MAOB,ESRRA,CYP1B1,HSD17B2,CHEK1,YAP1,ESR2,SMN2,NR1I2,AHR,CBR1,ADRA1A,ABCB1,IL2,NR5A1,CHRM1"
7081,Chemistry,∏ ≤›,∏ ≤›,glyzaglabrin,,,5317777,,-+,C1OC2=C(O1)C(=C(C=C2)C3=COC4=C(C3=O)C=CC(=C4)O)O,,"PTGS1,PRSS1,AR,GSK3B,ESR1,CHEK1,ESR2",,,"PTGS1,AR,PRSS1,GSK3B,ESR1,CHEK1,ESR2"
7082,Chemistry,∏ ≤›,∏ ≤›,licoricone,,,5319013,Exist,-+,CC(=CCC1=C(C=C(C(=C1OC)C2=COC3=C(C2=O)C=CC(=C3)O)O)OC)C,,"PRSS1,AR,NCOA2,ESR1,CHEK1",,,"PRSS1,AR,NCOA2,ESR1,CHEK1"
